semestre_plan	codigo	nombre_plan	sede	grupo	tipo	modalidad	periodo	creditos_guia	horas_guia	profesor	horario_original	archivo_fuente
1	SE1103	Danza	CAMPUS TECNOLOGICO CENTRAL CARTAGO	5	Regular	SEMESTRE	1	0	2	VALVERDE JARA ANA	VIE[15:00-16:50]	Guia de Horario de la Escuela CD.mhtml
1	SE1104	Artes visuales	CAMPUS TECNOLOGICO CENTRAL CARTAGO	1	Regular	SEMESTRE	1	0	2	DIAZ BRENES NELSON	MAR[09:30-11:20]	Guia de Horario de la Escuela CD.mhtml
1	SE1104	Artes visuales	CAMPUS TECNOLOGICO CENTRAL CARTAGO	2	Regular	SEMESTRE	1	0	2	DIAZ BRENES NELSON	MAR[13:00-14:50]	Guia de Horario de la Escuela CD.mhtml
1	SE1104	Artes visuales	CAMPUS TECNOLOGICO CENTRAL CARTAGO	3	Regular	SEMESTRE	1	0	2	DIAZ BRENES NELSON	MIE[09:30-11:20]	Guia de Horario de la Escuela CD.mhtml
1	SE1104	Artes visuales	CAMPUS TECNOLOGICO CENTRAL CARTAGO	4	Regular	SEMESTRE	1	0	2	DIAZ BRENES NELSON	MIE[13:00-14:50]	Guia de Horario de la Escuela CD.mhtml
1	SE1105	Artes musicales	CAMPUS TECNOLOGICO CENTRAL CARTAGO	5	Regular	SEMESTRE	1	0	2	CASTILLO ULATE ELENA	MAR[13:00-14:50]	Guia de Horario de la Escuela CD.mhtml
1	SE1105	Artes musicales	CAMPUS TECNOLOGICO CENTRAL CARTAGO	1	Regular	SEMESTRE	1	0	2	MEZA SOLANO VINICIO	MAR[15:00-16:50]	Guia de Horario de la Escuela CD.mhtml
1	SE1105	Artes musicales	CAMPUS TECNOLOGICO CENTRAL CARTAGO	2	Regular	SEMESTRE	1	0	2	MEZA SOLANO VINICIO	MAR[17:00-18:50]	Guia de Horario de la Escuela CD.mhtml
1	SE1105	Artes musicales	CAMPUS TECNOLOGICO CENTRAL CARTAGO	3	Regular	SEMESTRE	1	0	2	MEZA SOLANO VINICIO	JUE[15:00-16:50]	Guia de Horario de la Escuela CD.mhtml
1	SE1105	Artes musicales	CAMPUS TECNOLOGICO CENTRAL CARTAGO	4	Regular	SEMESTRE	1	0	2	MONGE PEREZ LUIS DIEGO	MAR[09:30-11:20]	Guia de Horario de la Escuela CD.mhtml
1	SE1105	Artes musicales	CAMPUS TECNOLOGICO CENTRAL CARTAGO	6	Regular	SEMESTRE	1	0	2	MONGE PEREZ LUIS DIEGO	JUE[18:00-19:50]	Guia de Horario de la Escuela CD.mhtml
1	SE1105	Artes musicales	CAMPUS TECNOLOGICO CENTRAL CARTAGO	7	Regular	SEMESTRE	1	0	2	MONGE PEREZ LUIS DIEGO	MIE[09:30-11:20]	Guia de Horario de la Escuela CD.mhtml
1	SE1106	Apreciación literaria	CAMPUS TECNOLOGICO CENTRAL CARTAGO	1	Regular	SEMESTRE	1	0	2	RAMOS VARGAS ARNOLDO	MAR[07:30-09:20]	Guia de Horario de la Escuela CD.mhtml
1	SE1107	Apreciación de cine	CAMPUS TECNOLOGICO CENTRAL CARTAGO	5	Regular	SEMESTRE	1	0	2	COTO GUZMAN ALICIA	JUE[09:30-11:20]	Guia de Horario de la Escuela CD.mhtml
1	SE1107	Apreciación de cine	CAMPUS TECNOLOGICO CENTRAL CARTAGO	6	Regular	SEMESTRE	1	0	2	COTO GUZMAN ALICIA	JUE[15:00-16:50]	Guia de Horario de la Escuela CD.mhtml
1	SE1107	Apreciación de cine	CAMPUS TECNOLOGICO CENTRAL CARTAGO	1	Regular	SEMESTRE	1	0	2	SOTO MUÑOZ MAX	MAR[09:30-11:20]	Guia de Horario de la Escuela CD.mhtml
1	SE1107	Apreciación de cine	CAMPUS TECNOLOGICO CENTRAL CARTAGO	2	Regular	SEMESTRE	1	0	2	SOTO MUÑOZ MAX	MIE[09:30-11:20]	Guia de Horario de la Escuela CD.mhtml
1	SE1107	Apreciación de cine	CAMPUS TECNOLOGICO CENTRAL CARTAGO	3	Virtual	SEMESTRE	1	0	2	SOTO MUÑOZ MAX	JUE[13:00-14:50]	Guia de Horario de la Escuela CD.mhtml
1	SE1107	Apreciación de cine	CAMPUS TECNOLOGICO CENTRAL CARTAGO	4	Regular	SEMESTRE	1	0	2	SOTO MUÑOZ MAX	VIE[09:30-11:20]	Guia de Horario de la Escuela CD.mhtml
1	SE1201	Atletismo	CAMPUS TECNOLOGICO CENTRAL CARTAGO	1	Regular	SEMESTRE	1	0	2	LORIA SOLANO JOHNNY	MAR[07:30-09:20]	Guia de Horario de la Escuela CD.mhtml
1	SE1201	Atletismo	CAMPUS TECNOLOGICO CENTRAL CARTAGO	2	Regular	SEMESTRE	1	0	2	LORIA SOLANO JOHNNY	MIE[07:30-09:20]	Guia de Horario de la Escuela CD.mhtml
1	SE1201	Atletismo	CAMPUS TECNOLOGICO CENTRAL CARTAGO	4	Regular	SEMESTRE	1	0	2	LORIA SOLANO JOHNNY	JUE[07:30-09:20]	Guia de Horario de la Escuela CD.mhtml
1	SE1201	Atletismo	CAMPUS TECNOLOGICO CENTRAL CARTAGO	3	Regular	SEMESTRE	1	0	2	QUIROS VALVERDE RODRIGO	MIE[09:30-11:20]	Guia de Horario de la Escuela CD.mhtml
1	SE1204	Natación	CAMPUS TECNOLOGICO CENTRAL CARTAGO	5	Regular	SEMESTRE	1	0	2	BOGANTES GARCIA FERNANDO	MIE[09:30-11:20]	Guia de Horario de la Escuela CD.mhtml
1	SE1204	Natación	CAMPUS TECNOLOGICO CENTRAL CARTAGO	10	Regular	SEMESTRE	1	0	2	BOGANTES GARCIA FERNANDO	MAR[13:00-14:50]	Guia de Horario de la Escuela CD.mhtml
1	SE1204	Natación	CAMPUS TECNOLOGICO CENTRAL CARTAGO	1	Regular	SEMESTRE	1	0	2	LOAIZA SOTO BIERY	LUN[07:30-09:20]	Guia de Horario de la Escuela CD.mhtml
1	SE1204	Natación	CAMPUS TECNOLOGICO CENTRAL CARTAGO	2	Regular	SEMESTRE	1	0	2	LOAIZA SOTO BIERY	LUN[09:30-11:20]	Guia de Horario de la Escuela CD.mhtml
1	SE1204	Natación	CAMPUS TECNOLOGICO CENTRAL CARTAGO	4	Regular	SEMESTRE	1	0	2	LOAIZA SOTO BIERY	MIE[07:30-09:20]	Guia de Horario de la Escuela CD.mhtml
1	SE1204	Natación	CAMPUS TECNOLOGICO CENTRAL CARTAGO	3	Regular	SEMESTRE	1	0	2	SANCHEZ PEREZ LISBETH	MAR[17:00-18:50]	Guia de Horario de la Escuela CD.mhtml
1	SE1204	Natación	CAMPUS TECNOLOGICO CENTRAL CARTAGO	6	Regular	SEMESTRE	1	0	2	SANCHEZ PEREZ LISBETH	MIE[13:00-14:50]	Guia de Horario de la Escuela CD.mhtml
1	SE1204	Natación	CAMPUS TECNOLOGICO CENTRAL CARTAGO	7	Regular	SEMESTRE	1	0	2	SANCHEZ PEREZ LISBETH	MIE[15:00-16:50]	Guia de Horario de la Escuela CD.mhtml
1	SE1204	Natación	CAMPUS TECNOLOGICO CENTRAL CARTAGO	8	Regular	SEMESTRE	1	0	2	SANCHEZ PEREZ LISBETH	JUE[09:30-11:20]	Guia de Horario de la Escuela CD.mhtml
1	SE1204	Natación	CAMPUS TECNOLOGICO CENTRAL CARTAGO	9	Regular	SEMESTRE	1	0	2	SANCHEZ PEREZ LISBETH	JUE[17:00-18:50]	Guia de Horario de la Escuela CD.mhtml
1	SE1205	Juegos y deportes en conjunto	CAMPUS TECNOLOGICO CENTRAL CARTAGO	3	Regular	SEMESTRE	1	0	2	LOAIZA SOTO BIERY	MAR[07:30-09:20]	Guia de Horario de la Escuela CD.mhtml
1	SE1205	Juegos y deportes en conjunto	CAMPUS TECNOLOGICO CENTRAL CARTAGO	1	Regular	SEMESTRE	1	0	2	ORTEGA ARTAVIA JHONNY	LUN[09:30-11:20]	Guia de Horario de la Escuela CD.mhtml
1	SE1205	Juegos y deportes en conjunto	CAMPUS TECNOLOGICO CENTRAL CARTAGO	2	Regular	SEMESTRE	1	0	2	QUIROS VALVERDE RODRIGO	LUN[09:30-11:20]	Guia de Horario de la Escuela CD.mhtml
1	SE1205	Juegos y deportes en conjunto	CAMPUS TECNOLOGICO CENTRAL CARTAGO	5	Regular	SEMESTRE	1	0	2	QUIROS VALVERDE RODRIGO	JUE[07:30-09:20]	Guia de Horario de la Escuela CD.mhtml
1	SE1205	Juegos y deportes en conjunto	CAMPUS TECNOLOGICO CENTRAL CARTAGO	4	Regular	SEMESTRE	1	0	2	VEGA AGUERO JORGE	MIE[09:30-11:20]	Guia de Horario de la Escuela CD.mhtml
1	SE1206	Acondicionamiento físico	CAMPUS TECNOLOGICO CENTRAL CARTAGO	2	Regular	SEMESTRE	1	0	2	JIMENEZ JIMENEZ DANIEL	MAR[15:00-16:50]	Guia de Horario de la Escuela CD.mhtml
1	SE1206	Acondicionamiento físico	CAMPUS TECNOLOGICO CENTRAL CARTAGO	1	Regular	SEMESTRE	1	0	2	LORIA SOLANO JOHNNY	MAR[09:30-11:20]	Guia de Horario de la Escuela CD.mhtml
1	SE1206	Acondicionamiento físico	CAMPUS TECNOLOGICO CENTRAL CARTAGO	3	Regular	SEMESTRE	1	0	2	VEGA AGUERO JORGE	JUE[09:30-11:20]	Guia de Horario de la Escuela CD.mhtml
1	SE1206	Acondicionamiento físico	CAMPUS TECNOLOGICO CENTRAL CARTAGO	4	Regular	SEMESTRE	1	0	2	VEGA AGUERO JORGE	VIE[07:30-09:20]	Guia de Horario de la Escuela CD.mhtml
1	SE1209	Béisbol-softbol	CAMPUS TECNOLOGICO CENTRAL CARTAGO	1	Regular	SEMESTRE	1	0	2	MENDEZ SOLANO MIGUEL	LUN[07:30-09:20]	Guia de Horario de la Escuela CD.mhtml
1	SE1209	Béisbol-softbol	CAMPUS TECNOLOGICO CENTRAL CARTAGO	2	Regular	SEMESTRE	1	0	2	MENDEZ SOLANO MIGUEL	MAR[07:30-09:20]	Guia de Horario de la Escuela CD.mhtml
1	SE1209	Béisbol-softbol	CAMPUS TECNOLOGICO CENTRAL CARTAGO	4	Regular	SEMESTRE	1	0	2	MENDEZ SOLANO MIGUEL	MIE[07:30-09:20]	Guia de Horario de la Escuela CD.mhtml
1	SE1209	Béisbol-softbol	CAMPUS TECNOLOGICO CENTRAL CARTAGO	5	Regular	SEMESTRE	1	0	2	MENDEZ SOLANO MIGUEL	VIE[07:30-09:20]	Guia de Horario de la Escuela CD.mhtml
1	SE1209	Béisbol-softbol	CAMPUS TECNOLOGICO CENTRAL CARTAGO	3	Regular	SEMESTRE	1	0	2	VEGA AGUERO JORGE	MAR[09:30-11:20]	Guia de Horario de la Escuela CD.mhtml
1	SE1209	Béisbol-softbol	CAMPUS TECNOLOGICO CENTRAL CARTAGO	6	Regular	SEMESTRE	1	0	2	VEGA AGUERO JORGE	VIE[09:30-11:20]	Guia de Horario de la Escuela CD.mhtml
1	SE1218	Ajedrez	CAMPUS TECNOLOGICO CENTRAL CARTAGO	1	Virtual	SEMESTRE	1	0	2	CORDERO MAROTO NELSON	MAR[09:30-11:20]	Guia de Horario de la Escuela CD.mhtml
1	SE1219	Baloncesto recreativo	CAMPUS TECNOLOGICO CENTRAL CARTAGO	1	Regular	SEMESTRE	1	0	2	CABRERA ARAYA GUSTAVO ALCIDES	LUN[07:30-09:20]	Guia de Horario de la Escuela CD.mhtml
1	SE1221	Futbol I	CAMPUS TECNOLOGICO CENTRAL CARTAGO	1	Regular	SEMESTRE	1	0	2	JIMENEZ JIMENEZ DANIEL	MAR[09:30-11:20]	Guia de Horario de la Escuela CD.mhtml
1	SE1221	Futbol I	CAMPUS TECNOLOGICO CENTRAL CARTAGO	2	Regular	SEMESTRE	1	0	2	JIMENEZ JIMENEZ DANIEL	JUE[09:30-11:20]	Guia de Horario de la Escuela CD.mhtml
1	SE1221	Futbol I	CAMPUS TECNOLOGICO CENTRAL CARTAGO	3	Regular	SEMESTRE	1	0	2	JIMENEZ JIMENEZ DANIEL	JUE[13:00-14:50]	Guia de Horario de la Escuela CD.mhtml
1	SE1222	Futbol sala	CAMPUS TECNOLOGICO CENTRAL CARTAGO	1	Regular	SEMESTRE	1	0	2	ORTEGA ARTAVIA JHONNY	MIE[07:30-09:20]	Guia de Horario de la Escuela CD.mhtml
1	SE1222	Futbol sala	CAMPUS TECNOLOGICO CENTRAL CARTAGO	2	Regular	SEMESTRE	1	0	2	ORTEGA ARTAVIA JHONNY	VIE[09:30-11:20]	Guia de Horario de la Escuela CD.mhtml
